SCH_ID,X1NCESID,W1MATHTCH,W1SCITCH,W3HSTRANS,X1SEX,X1RACE,X1TXMTH,X1TXMSEM,X1TXMSCR,X1TXMTSCOR,X1TXMQUINT,X1TXMPROF1,X1TXMPROF2,X1TXMPROF3,X1TXMPROF4,X1TXMPROF5,X1PAR1OCC_STEM1,X1PAR1OCC_STEM2,X1PAR2OCC_STEM1,X1PAR2OCC_STEM2,X1PAREDU,X1FAMINCOME,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1SCIUTI,X1SCIEFF,X1SCIINT
-5,-5,134.965337,117.25606,106.814416,1,8,0.8752,0.2721,51.0273,59.836,5,0.9998,0.9708,0.9127,0.341,0.107,0,-5,0,-5,4,4,0,-1.33,-0.61,-0.29,-0.89,-0.17,-0.66
-5,-5,0,0,33.722582,2,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,30.228188,0,59.754136,2,8,-0.1134,0.2742,38.5136,49.5732,3,0.986,0.6625,0.2618,0.0681,0.0536,0,-5,0,-5,2,5,0.6,-0.3,0.1,0.55,0.1,0.25,0.61
-5,-5,142.34019,144.23569,128.170624,1,8,0.7379,0.2783,49.3822,58.4107,4,0.9996,0.9572,0.8599,0.2602,0.0912,0,-5,0,-5,4,6,0.03,1.31,1.21,1.34,-7,-7,-7
-5,-5,41.099767,31.227492,22.796103,1,5,1.8348,0.2322,62.0982,69.7983,5,1,0.9983,0.9984,0.9176,0.4744,0,-5,0,-5,5,11,0.6,-0.3,0.1,-0.57,0.1,0.25,-0.67
-5,-5,140.248508,103.796835,103.59293,1,8,1.7777,0.2249,61.4855,69.2052,5,1,0.998,0.998,0.9024,0.4366,0,-5,0,-5,5,3,0.6,-1.9,-1.02,-0.96,-7,-7,-7
-5,-5,0,0,206.426689,2,8,0.8975,0.239,51.2931,60.0672,5,0.9998,0.9725,0.9195,0.3559,0.11,0,-5,1,-5,7,6,0.6,1.31,1.34,0.17,0.1,1.12,0.16
-5,-5,89.352568,0,76.499475,1,8,-0.2868,0.2483,35.9385,47.7734,2,0.9723,0.5278,0.1802,0.0586,0.0513,-8,-5,-8,-5,-8,-8,1.76,1.31,1.62,0.96,1.69,-9,-0.17
-5,-5,65.150731,52.669306,35.524472,1,8,0.5312,0.2397,46.8805,56.265,4,0.999,0.9258,0.741,0.1732,0.0749,-8,-5,-8,-5,-8,-8,-9,1.31,0.95,1.34,0.66,-9,-0.28
-5,-5,0,0,1377.350985,2,3,1.2972,0.2345,56.0177,64.2165,5,1,0.9914,0.9836,0.6587,0.1992,0,-5,4,-5,3,3,0,0.9,0.1,0.49,1.27,1.83,0.99
-5,-5,77.030197,74.904636,37.883804,1,8,1.3938,0.2464,57.1442,65.2197,5,1,0.9935,0.9891,0.7254,0.234,0,-5,0,-5,2,6,1.76,-0.7,1.62,0.55,-0.33,-0.05,0.54
-5,-5,0,192.3187,117.927294,2,2,0.4658,0.2386,46.0807,55.5858,4,0.9987,0.9122,0.694,0.1534,0.0712,1,-5,1,-5,3,6,0.6,-0.7,0.1,0.25,0.1,-0.05,-0.67
-5,-5,128.470761,135.686614,95.753818,2,8,0.8314,0.2379,50.5036,59.3812,5,0.9997,0.967,0.898,0.3132,0.1014,0,-5,0,-5,4,7,1.76,-0.3,0.1,0.55,0.1,0.25,-1.44
-5,-5,790.130003,769.085981,625.474951,2,8,-1.4322,0.2755,21.4256,35.8825,1,0.3342,0.0477,0.0352,0.039,0.0466,0,-5,0,-5,2,4,-1.73,-0.3,-1.68,-0.36,-0.47,-0.05,0.16
-5,-5,0,0,93.13062,1,6,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-5,0,-5,4,5,-8,-8,-8,-8,-8,-8,-8
-5,-5,86.350713,155.574379,122.028894,1,8,1.4724,0.2215,58.0531,66.0352,5,1,0.9949,0.9923,0.7733,0.267,0,-5,0,-5,4,5,0.6,0.9,0.1,0.49,1.27,1.83,1.7
-5,-5,528.495385,0,449.16807,2,3,-1.3277,0.2641,22.3649,36.9676,1,0.4236,0.0572,0.0376,0.0396,0.0468,-8,-5,-8,-5,-8,-8,-0.57,-9,-1.41,0.14,1.69,0.97,1.38
-5,-5,0,0,182.048312,2,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,0,0,154.922318,1,3,-0.4759,0.2824,33.0271,45.8097,2,0.9436,0.3679,0.1209,0.0517,0.0497,4,-5,-7,-5,2,1,-1.73,0.9,-0.17,-1.86,-0.15,-0.8,-0.3
-5,-5,189.093093,210.288857,154.227367,1,8,0.1949,0.2498,42.6954,52.7733,4,0.996,0.8296,0.4767,0.0985,0.0602,0,-5,-7,-5,4,5,0.6,-0.3,0.1,0.55,0.1,-0.05,0.16
-5,-5,8.903576,0,7.185368,2,3,-1.4356,0.2738,21.3965,35.8474,1,0.3314,0.0474,0.0351,0.039,0.0466,-8,-5,-8,-5,-8,-8,1.76,-0.3,0.14,1.05,-7,-7,-7
-5,-5,0,46.254006,39.839429,1,3,-1.5153,0.3116,20.7341,35.0193,1,0.2696,0.0415,0.0337,0.0387,0.0466,0,-5,-7,-5,2,1,-0.57,-9,0.1,-0.11,0.71,0.25,0.16
-5,-5,0,0,82.811886,2,8,0.0496,0.2528,40.7872,51.2655,3,0.9927,0.7624,0.3656,0.0813,0.0566,0,-5,0,-5,1,1,-9,-7,-7,-7,-7,-7,-7
-5,-5,0,0,76.585611,2,8,0.2775,0.2256,43.7453,53.6312,4,0.9972,0.86,0.5441,0.1114,0.0629,0,-5,0,-5,5,7,-0.57,-0.7,-0.3,-1.13,-0.33,-0.46,-1.84
-5,-5,306.902537,331.513252,226.569749,2,6,1.2373,0.2243,55.3161,63.595,5,0.9999,0.9897,0.9789,0.614,0.1807,0,-5,-7,-5,5,7,-0.57,-1.33,-1.41,-1.68,0.1,-0.46,-1.05
-5,-5,46.684961,55.143555,30.138875,1,5,-0.6333,0.3028,30.6469,44.1758,2,0.9018,0.2541,0.0892,0.0477,0.0487,0,-5,0,-5,2,2,0.6,-0.13,-0.3,-9,-7,-7,-7
-5,-5,175.103704,156.664347,156.749457,1,8,0.2816,0.2217,43.7968,53.6737,4,0.9972,0.8614,0.5475,0.1121,0.0631,-8,-5,-8,-5,-8,-8,-1.16,-0.7,-1.41,-0.18,-0.33,1.83,0.82
-5,-5,46.478087,102.235417,104.339844,2,8,0.4007,0.2834,45.2799,54.9101,4,0.9983,0.8966,0.644,0.1365,0.0679,0,-5,0,-5,2,3,-1.13,-0.7,-0.56,-1.01,-7,-7,-7
-5,-5,0,0,333.364378,1,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,195.380212,231.440391,208.603808,2,6,0.266,0.2377,43.6006,53.512,4,0.997,0.8561,0.5347,0.1094,0.0625,0,-5,0,-5,3,3,1.76,0.9,1.62,-0.18,1.27,1.83,-0.62
-5,-5,0,0,615.338112,1,8,0.3873,0.242,45.1143,54.7709,4,0.9982,0.893,0.6334,0.1334,0.0673,0,-5,0,-5,5,5,0.6,0.27,0.95,0.19,1.69,1.1,0.99
-5,-5,10.043889,8.383794,8.404432,1,3,-0.2768,0.2578,36.0894,47.8765,3,0.9734,0.5362,0.1841,0.0591,0.0514,0,-5,-7,-5,5,4,-1.73,-1.1,0.51,0.19,0.84,1.1,0.61
-5,-5,300.379401,335.463065,263.917059,2,8,0.1845,0.2295,42.5623,52.6659,4,0.9958,0.8254,0.4684,0.097,0.0599,-8,-5,-8,-5,-8,-8,-0.57,0.27,-0.17,0.19,0.71,-0.05,0.82
-5,-5,0,0,152.609667,2,8,-1.0502,0.2305,25.2287,39.8482,1,0.6657,0.0971,0.0483,0.0416,0.0472,0,-5,0,-5,3,4,-1.13,1.31,-0.71,-0.24,1.69,0.25,0.99
-5,-5,58.860479,0,72.332571,2,8,-1.7451,0.3088,19.0851,32.6337,1,0.1339,0.0289,0.0307,0.0379,0.0464,-8,-5,-8,-5,-8,-8,-1.73,-0.7,-0.17,-1.43,-0.33,-0.89,-0.67
-5,-5,119.470498,106.971188,94.241559,1,2,-0.1752,0.2533,37.6127,48.932,3,0.9821,0.6175,0.2294,0.0643,0.0527,0,-5,-7,-5,4,1,0.6,-0.3,0.95,-0.18,-9,0.25,0.16
-5,-5,0,149.424087,100.023484,2,5,-0.1104,0.2379,38.5571,49.6045,3,0.9862,0.6646,0.2635,0.0683,0.0536,4,-5,0,-5,4,4,-0.57,-0.3,-0.17,0.19,-0.33,-0.05,-0.61
-5,-5,0,0,47.352223,2,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,282.481618,310.583721,181.917347,1,5,1.3153,0.2264,56.2302,64.4052,5,1,0.9918,0.9848,0.6718,0.2053,0,-5,0,-5,2,2,0,0.9,0.51,0.49,1.27,0.25,0.54
-5,-5,0,0,120.755379,2,8,-0.4276,0.2799,33.7737,46.3118,2,0.9528,0.4079,0.1336,0.0532,0.05,-8,-5,-8,-5,-8,-8,-0.57,0.9,-1.41,-0.29,0.1,-0.48,0.16
-5,-5,281.929618,292.83619,235.962909,1,8,-0.5348,0.1961,32.1251,45.1989,2,0.9303,0.3219,0.1075,0.0501,0.0493,-8,-5,-8,-5,-8,-8,0.03,-0.3,-0.29,-1.01,-7,-7,-7
-5,-5,1699.80335,0,1188.613067,1,3,-1.4028,0.26,21.6817,36.1873,1,0.3585,0.0501,0.0358,0.0392,0.0467,-8,-5,-8,-5,-8,-8,1.19,0.11,1.62,-9,-9,1.83,-9
-5,-5,255.758335,184.646763,189.06777,1,8,1.5339,0.2399,58.7599,66.674,5,1,0.9957,0.9941,0.8066,0.296,1,-5,1,-5,7,11,1.16,1.31,1.62,2.08,0.1,0.81,0.86
-5,-5,509.74768,406.649494,252.833191,2,5,-0.646,0.2691,30.4613,44.0444,2,0.8974,0.2463,0.0872,0.0475,0.0486,0,-5,0,-5,2,2,0.03,-0.7,-0.17,-0.29,-0.89,-2.06,-0.23
-5,-5,158.591255,195.426012,111.829705,2,8,-0.9803,0.2513,26.0369,40.5736,1,0.7191,0.1125,0.0524,0.0423,0.0474,0,-5,0,-5,2,3,-1.73,-2.37,-1.7,-2.46,-2.49,-2.04,-2.26
-5,-5,357.902658,342.287411,336.850459,1,3,-1.7232,0.3452,19.2262,32.8619,1,0.144,0.0298,0.0309,0.0379,0.0464,-8,-5,-8,-5,-8,-8,-0.57,0.04,0.1,-0.16,-0.47,0.25,0.5
-5,-5,123.225306,161.353009,155.093532,2,8,1.771,0.2369,61.4127,69.1355,5,1,0.9979,0.9979,0.9004,0.4322,0,-5,0,-5,4,7,0.6,-0.3,0.1,0.93,-0.33,0.25,0.16
-5,-5,42.073542,0,0,1,5,0.597,0.2965,47.6802,56.9476,4,0.9992,0.9376,0.7839,0.1966,0.0793,-8,-5,-8,-5,-8,-8,-0.57,0.27,0.1,0.19,-0.04,0.25,0.93
-5,-5,0,0,156.789365,1,3,0.4273,0.232,45.6081,55.1864,4,0.9985,0.9032,0.6648,0.1431,0.0692,-8,-5,-8,-5,-8,-8,0.6,-9,0.1,0.19,0.66,0.25,0.16
-5,-5,181.740437,164.613482,103.255817,2,6,0.1503,0.2241,42.1193,52.3104,4,0.9952,0.8109,0.4412,0.0925,0.059,-8,-5,-8,-5,-8,-8,1.16,-9,1.62,0.96,1.27,0.38,0.54
-5,-5,0,0,37.219388,2,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,186.967466,0,142.865576,1,8,-0.571,0.3102,31.5759,44.8229,2,0.9208,0.2955,0.1002,0.0491,0.049,0,-5,-7,-5,2,2,0.6,-9,-0.56,-0.18,-7,-7,-7
-5,-5,0,0,199.831966,1,6,-0.3068,0.1918,35.633,47.5655,2,0.9701,0.5109,0.1726,0.0578,0.0511,-8,-5,-8,-5,-8,-8,-0.57,-7,-7,-7,-7,-7,-7
-5,-5,622.833823,571.777608,372.110373,2,5,-1.2641,0.2641,22.9738,37.6277,1,0.4804,0.0642,0.0394,0.0399,0.0468,1,-5,-7,-5,4,7,-1.73,1.31,-0.58,-1.86,-1.5,-2.17,0.04
-5,-5,159.977149,256.322132,245.040442,2,8,-0.6986,0.331,29.7023,43.4981,2,0.8778,0.2165,0.0795,0.0464,0.0484,0,-5,0,-5,2,2,0.6,0.27,0.1,1.71,0.1,-1.33,-0.67
-5,-5,504.061726,512.945271,312.895485,1,3,-0.2254,0.2553,36.8655,48.4104,3,0.9782,0.5783,0.2057,0.0616,0.052,0,-5,0,-5,3,11,-9,-7,-7,-7,-7,-7,-7
-5,-5,40.201718,0,36.17012,1,6,-0.8917,0.2311,27.1173,41.4937,1,0.7792,0.1368,0.0588,0.0434,0.0477,0,-5,-7,-5,2,1,-0.57,-0.3,-0.17,0.56,-1.03,0.25,-1.44
-5,-5,347.787468,387.692402,248.197264,2,8,0.0698,0.2414,41.058,51.4748,3,0.9933,0.7728,0.3802,0.0834,0.057,0,-5,0,-5,2,1,-0.57,-0.3,0.1,-1.01,0.1,0.25,0.16
-5,-5,113.511504,88.389248,108.034761,2,8,1.0386,0.2393,52.9717,61.5325,5,0.9999,0.9816,0.9529,0.4587,0.1333,4,-5,0,-5,7,8,0.03,-0.3,-0.58,0.19,0.1,-0.05,1.27
-5,-5,0,0,150.368471,2,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,135.852087,0,127.028651,2,8,-0.248,0.2583,36.5258,48.1758,3,0.9762,0.56,0.1959,0.0604,0.0518,4,-5,0,-5,2,3,-0.57,0.27,-0.97,-0.66,-2.07,-0.48,-0.61
-5,-5,0,1360.352909,1018.855212,2,2,0.0169,0.2942,40.3436,50.9262,3,0.9917,0.7445,0.3428,0.0782,0.0559,-8,-5,-8,-5,-8,-8,-9,-9,-9,-9,-9,-9,-9
-5,-5,510.022083,0,380.678511,2,3,1.11,0.2541,53.8168,62.2737,5,0.9999,0.985,0.9645,0.5145,0.1481,-8,-5,-8,-5,-8,-8,0.03,0.9,0.95,0.12,-7,-7,-7
-5,-5,0,0,102.920508,1,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,0,0,8.431358,2,2,1.277,0.2371,55.7813,64.0068,5,1,0.9908,0.9821,0.6439,0.1927,0,-5,0,-5,2,5,0.6,1.31,1.34,-9,-9,1.83,-9
-5,-5,46.395935,46.770486,40.616332,1,8,-0.1261,0.281,38.3293,49.4408,3,0.9853,0.6535,0.2548,0.0673,0.0534,0,-5,0,-5,4,13,1.16,0.27,-0.3,0.87,-1.88,-0.9,-2.59
-5,-5,72.068771,0,113.708818,1,8,0.264,0.2348,43.5754,53.4913,4,0.997,0.8554,0.5331,0.1091,0.0625,0,-5,0,-5,2,3,1.76,1.31,0.55,0.87,1.69,0.69,0.86
-5,-5,0,0,204.318145,1,8,1.0102,0.2371,52.6348,61.2377,5,0.9999,0.9801,0.9473,0.437,0.128,1,-5,-7,-5,4,6,0.6,-0.3,0.95,0.49,-0.89,0.68,-0.18
-5,-5,164.158838,0,99.67385,2,2,-1.4122,0.2781,21.5992,36.0899,1,0.3507,0.0493,0.0356,0.0391,0.0467,-7,-5,-7,-5,3,2,-1.16,0.9,0.1,0.19,0.1,-0.48,0.16
-5,-5,107.6075,117.252626,130.651066,1,8,0.1266,0.2306,41.8098,52.0643,3,0.9947,0.8003,0.4228,0.0896,0.0584,0,-5,-7,-5,2,1,1.76,1.31,1.62,0.85,-0.33,-0.9,-2.22
-5,-5,102.788504,107.774127,109.466213,1,8,1.5979,0.2307,59.489,67.3389,5,1,0.9965,0.9955,0.8371,0.329,0,-5,0,-5,3,4,0.03,-0.7,-1.41,-1.01,-0.33,0.25,0.16
-5,-5,631.574807,572.170058,0,1,8,1.5152,0.2376,58.5454,66.4796,5,1,0.9955,0.9936,0.7969,0.2869,1,-5,0,-5,4,11,0.6,0.27,0.55,0.49,1.27,1.42,1.71
-5,-5,314.06139,416.6411,254.791288,1,8,1.0358,0.2446,52.9378,61.5028,5,0.9999,0.9815,0.9523,0.4565,0.1328,0,-5,1,-5,4,6,-0.57,-1.33,0.51,-0.18,0.15,-1.63,-2.22
-5,-5,138.657708,0,100.389165,1,5,-0.3077,0.2582,35.6184,47.5556,2,0.97,0.5101,0.1722,0.0577,0.0511,-7,-5,-7,-5,1,1,0,-7,-7,-7,-7,-7,-7
-5,-5,0,0,575.573896,1,2,-0.317,0.2712,35.4769,47.4595,2,0.9689,0.5023,0.1688,0.0573,0.051,0,-5,-7,-5,2,3,1.19,0.9,0.27,0.49,0.66,0.28,0.54
-5,-5,185.195943,0,123.179315,2,6,-0.5847,0.2844,31.3688,44.6799,2,0.9169,0.2859,0.0976,0.0488,0.049,0,-5,0,-5,2,3,1.16,-1.33,1.34,-0.48,-0.33,-0.9,-2.15
-5,-5,0,0,81.067428,2,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,230.111985,279.03251,209.740334,1,3,1.3888,0.265,57.0857,65.1674,5,1,0.9934,0.9889,0.7221,0.232,0,-5,-7,-5,2,2,1.19,-0.3,1.62,-0.96,0.1,-0.05,-0.66
-5,-5,25.818531,26.296873,26.412873,1,2,0.4942,0.2457,46.4284,55.8806,4,0.9988,0.9184,0.7149,0.1616,0.0727,0,-5,0,-5,1,1,0.6,-0.7,-0.17,0.57,-0.89,0.25,0.54
-5,-5,0,0,138.188053,2,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,87.163573,96.013496,82.178058,1,8,-0.5069,0.2911,32.5507,45.4879,2,0.9369,0.3432,0.1136,0.0508,0.0495,0,-5,-7,-5,2,1,-1.73,-1.33,-2.51,-2.11,-0.33,0.56,0.93
-5,-5,39.706232,37.214086,27.164203,2,2,0.2029,0.243,42.7982,52.8566,4,0.9961,0.8328,0.4832,0.0996,0.0605,-8,-5,-8,-5,-8,-8,0.6,0.9,0.1,0.2,-7,-7,-7
-5,-5,0,0,265.64762,2,8,1.2784,0.2183,55.7978,64.0214,5,1,0.9909,0.9823,0.6449,0.1932,4,-5,1,-5,7,8,1.16,-0.3,0.1,0.55,-0.89,0.67,0.16
-5,-5,0,0,237.318535,2,8,0.1586,0.2527,42.2274,52.3968,4,0.9954,0.8145,0.4478,0.0936,0.0592,-8,-5,-8,-5,-8,-8,0.03,-0.3,-0.17,0.49,0.1,-1.33,-0.67
-5,-5,504.903883,464.956915,329.935459,1,3,-0.9988,0.2487,25.8199,40.3821,1,0.7055,0.1081,0.0512,0.0421,0.0474,0,-5,0,-5,5,6,0.03,0.9,0.1,-0.34,0.1,0.25,-1.07
-5,-5,0,0,55.262324,2,5,-0.6157,0.2953,30.9077,44.3591,2,0.9075,0.2653,0.0921,0.0481,0.0488,-8,-5,-8,-5,-8,-8,-1.73,0.9,-0.29,0.19,0.23,-0.17,-0.67
-5,-5,0,249.473126,159.656552,2,8,1.5336,0.224,58.757,66.6714,5,1,0.9957,0.9941,0.8065,0.2958,-8,-5,-8,-5,-8,-8,0.6,-1.33,-0.17,0.66,-0.47,-0.48,-1.38
-5,-5,310.963816,464.871444,270.767311,1,8,0.1658,0.2491,42.3208,52.4716,4,0.9955,0.8176,0.4535,0.0945,0.0594,0,-5,0,-5,7,7,-0.57,-0.7,0.1,-0.64,0.1,0.25,0.16
-5,-5,50.955451,53.268798,31.112637,1,3,0.14,0.25,41.9854,52.2037,4,0.995,0.8064,0.4332,0.0913,0.0587,-8,-5,-8,-5,-8,-8,0.03,-1.33,-0.58,-0.6,-1.88,-0.9,-1.42
-5,-5,64.477928,58.401621,0,2,1,0.4567,0.2235,45.9696,55.4918,4,0.9986,0.9102,0.6873,0.1508,0.0707,-8,-5,-8,-5,-8,-8,-1.73,-0.7,-2.92,-1.79,-1.5,0.25,0.93
-5,-5,0,0,153.232241,1,8,0.8522,0.237,50.7528,59.5975,5,0.9997,0.9688,0.9052,0.3262,0.104,0,-5,0,-5,2,4,0,-0.3,0.38,-0.18,1.27,-0.17,1.59
-5,-5,76.278667,80.824354,60.21072,1,8,0.067,0.2373,41.0211,51.4462,3,0.9932,0.7714,0.3782,0.0831,0.0569,0,-5,4,-5,2,4,-0.57,0.27,-1.02,-1.13,0.71,0.69,-0.67
-5,-5,656.674227,0,418.690482,2,8,-1.7848,0.354,18.839,32.2216,1,0.1172,0.0272,0.0304,0.0378,0.0464,0,-5,0,-5,2,9,0.6,-0.3,0.1,0.19,0.66,0.25,1.19
-5,-5,342.160284,343.352161,261.906313,1,8,0.8643,0.2465,50.8976,59.7233,5,0.9998,0.9699,0.9092,0.334,0.1056,0,-5,4,-5,7,7,0.56,-0.07,0.55,1.22,-0.33,1.83,-1
-5,-5,0,1342.91818,853.213833,2,3,-0.1699,0.2533,37.6908,48.987,3,0.9825,0.6215,0.232,0.0646,0.0527,0,-5,-7,-5,5,4,-0.57,-1.9,-1.68,-0.48,1.69,0.25,2.03
-5,-5,155.082942,173.924044,117.774154,2,8,-0.9762,0.2121,26.0858,40.6165,1,0.7221,0.1135,0.0526,0.0424,0.0474,0,-5,0,-5,2,4,-0.57,-7,-7,-7,-7,-7,-7
-5,-5,222.090221,248.029878,194.371751,2,8,0.2379,0.2388,43.2448,53.2202,4,0.9966,0.8461,0.5117,0.1049,0.0616,0,-5,-7,-5,3,4,-0.57,-1.33,0.1,-0.16,0.1,0.67,0.5
-5,-5,0,0,149.222433,1,8,-0.084,0.2435,38.9346,49.878,3,0.9876,0.6825,0.2786,0.0701,0.054,0,-5,1,-5,4,4,-1.73,-1.96,-1.85,-1.33,-1.45,-1.76,-1.77
-5,-5,179.555334,180.180795,128.686118,1,5,-0.8392,0.2994,27.7877,42.0384,2,0.8104,0.1543,0.0634,0.0441,0.0478,4,-5,0,-5,2,4,0.6,1.31,-9,1.72,0.1,-1.33,0.16
-5,-5,200.651759,216.757164,159.108002,2,8,-0.4431,0.3044,33.5332,46.1502,2,0.95,0.3948,0.1293,0.0527,0.0499,-8,-5,-8,-5,-8,-8,-0.57,-0.3,-1.02,-0.48,-2.49,-2.91,-1.38
-5,-5,0,0,98.834341,1,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,131.206243,187.145706,173.502303,1,8,0.3244,0.2336,44.3327,54.1177,4,0.9977,0.875,0.5826,0.1201,0.0647,0,-5,0,-5,4,7,0,-0.3,0.1,-0.18,0.1,0.25,-0.56
-5,-5,41.185474,43.490186,35.251965,2,8,-0.7857,0.196,28.4963,42.5941,2,0.8387,0.1752,0.0688,0.0449,0.048,0,-5,0,-5,2,2,1.76,-7,-7,-7,-0.33,-0.61,-1.82
-5,-5,0,0,173.232479,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,0,268.017719,182.759532,2,8,0.149,0.2603,42.1022,52.2967,4,0.9952,0.8103,0.4402,0.0924,0.059,-8,-5,-8,-5,-8,-8,-0.57,-1.9,-0.3,0.19,-0.89,-0.46,-1.77
-5,-5,173.718583,128.567778,0,1,8,0.0952,0.2604,41.3969,51.739,3,0.994,0.7855,0.399,0.0861,0.0576,-8,-5,-8,-5,-8,-8,-9,-7,-7,-7,-7,-7,-7
-5,-5,1971.465333,1520.305262,1202.866128,2,6,-0.6715,0.2944,30.0899,43.7789,2,0.8883,0.2314,0.0833,0.0469,0.0485,4,-5,-7,-5,5,5,-9,-7,-7,-7,-7,-7,-7
-5,-5,123.564678,135.195604,98.809886,2,8,-0.6711,0.2703,30.0966,43.7838,2,0.8884,0.2316,0.0834,0.0469,0.0485,-8,-5,-8,-5,-8,-8,0,0.9,0.1,0.57,-0.89,-1.33,-1.77
-5,-5,152.633157,138.328926,86.513406,2,2,0.8387,0.2426,50.5911,59.4571,5,0.9997,0.9676,0.9006,0.3177,0.1023,1,-5,0,-5,5,6,0.6,-0.3,0.1,0.49,0.1,0.25,0.16
-5,-5,136.853714,158.271519,85.55651,2,8,1.1757,0.234,54.5914,62.9552,5,0.9999,0.9876,0.9728,0.5662,0.1638,4,-5,4,-5,4,6,0.6,-7,-7,-7,-7,-7,-7
-5,-5,29.775853,29.079964,24.282607,2,6,1.4988,0.2222,58.3572,66.3094,5,1,0.9953,0.9931,0.7881,0.2791,1,-5,0,-5,5,6,0.6,-0.3,0.1,0.55,-1.5,-0.05,0.16
-5,-5,0,0,571.57587,2,5,0.2094,0.2398,42.8813,52.924,4,0.9962,0.8353,0.4884,0.1006,0.0607,0,-5,0,-5,2,3,-1.73,-0.36,0.05,1.34,0.71,-0.59,0.93
-5,-5,84.997676,0,68.286038,1,8,-1.7821,0.3123,18.8559,32.2505,1,0.1183,0.0273,0.0304,0.0378,0.0464,0,-5,0,-5,2,3,-0.57,-0.7,-2.65,-2.11,1.69,-0.17,0.93
-5,-5,43.560387,0,63.004369,2,8,-1.0937,0.2316,24.7438,39.3965,1,0.6302,0.0889,0.046,0.0412,0.0471,-8,-5,-8,-5,-8,-8,-1.73,-0.3,-1.41,-0.64,0.1,-0.05,-9
-5,-5,571.955353,445.065189,345.767359,2,3,-1.5383,0.2515,20.5522,34.7813,1,0.2531,0.0399,0.0333,0.0386,0.0465,0,-5,0,-5,2,4,-0.57,-0.3,0.1,0.66,0.1,0.25,0.61
-5,-5,76.278667,0,60.141324,1,8,-1.9519,0.3276,17.9225,30.4867,1,0.0651,0.0214,0.0292,0.0374,0.0463,0,-5,0,-5,2,2,-1.73,-2.94,-0.56,-1.56,0.23,-0.16,-1.05
-5,-5,0,0,101.87872,1,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,282.481618,310.583721,182.213643,1,5,-1.3515,0.2673,22.1435,36.7197,1,0.4025,0.0548,0.037,0.0394,0.0467,0,-5,-7,-5,2,1,-1.73,-1.33,0.12,-0.16,-1.5,-2.6,-0.34
-5,-5,188.601138,196.239722,129.996767,1,3,-0.9215,0.2071,26.7464,41.1839,1,0.76,0.1279,0.0565,0.043,0.0476,0,-5,-7,-5,2,2,0,-0.7,-0.17,0.2,-0.89,-1.33,-0.17
-5,-5,34.743071,24.591553,29.078252,2,3,-1.5492,0.3085,20.4671,34.6682,1,0.2454,0.0392,0.0331,0.0385,0.0465,0,-5,-7,-5,5,2,0.6,-0.3,0.1,0.19,1.27,0.25,0.16
-5,-5,137.17802,123.735323,107.454013,1,8,-0.3822,0.2788,34.4747,46.783,2,0.9602,0.4464,0.1469,0.0548,0.0504,0,-5,0,-5,2,5,-0.57,1.31,-0.29,0.49,1.27,-0.48,-0.18
-5,-5,385.832858,243.330553,219.085214,2,8,0.1674,0.2501,42.3415,52.4882,4,0.9955,0.8183,0.4547,0.0947,0.0595,0,-5,0,-5,2,3,-1.13,-1.33,0.1,-0.96,-0.89,-1.33,-1.89
